STRING	STRING
Config_achievement_9_298	
Config_achievement_10_298	累计通关海盗的宝藏1200次
Config_achievement_2_299	
Config_achievement_9_299	
Config_achievement_10_299	累计通关海盗的宝藏1400次
Config_achievement_2_300	
Config_achievement_9_300	
Config_achievement_10_300	累计通关海盗的宝藏1600次
Config_achievement_2_301	
Config_achievement_9_301	
Config_achievement_10_301	累计通关海盗的宝藏1800次
Config_achievement_2_302	
Config_achievement_9_302	
Config_achievement_10_302	累计通关海盗的宝藏2000次
Config_achievement_2_303	
Config_achievement_9_303	挑战大西洋运输线
Config_achievement_10_303	累计通关大西洋运输线6次
Config_achievement_2_304	
Config_achievement_9_304	
Config_achievement_10_304	累计通关大西洋运输线17次
Config_achievement_2_305	
Config_achievement_9_305	
Config_achievement_10_305	累计通关大西洋运输线30次
Config_achievement_2_306	
Config_achievement_9_306	
Config_achievement_10_306	累计通关大西洋运输线50次
Config_achievement_2_307	
Config_achievement_9_307	
Config_achievement_10_307	累计通关大西洋运输线80次
Config_achievement_2_308	
Config_achievement_9_308	
Config_achievement_10_308	累计通关大西洋运输线120次
Config_achievement_2_309	
Config_achievement_9_309	
Config_achievement_10_309	累计通关大西洋运输线170次
Config_achievement_2_310	
Config_achievement_9_310	
Config_achievement_10_310	累计通关大西洋运输线230次
Config_achievement_2_311	
Config_achievement_9_311	
Config_achievement_10_311	累计通关大西洋运输线300次
Config_achievement_2_312	
Config_achievement_9_312	
Config_achievement_10_312	累计通关大西洋运输线380次
Config_achievement_2_313	
Config_achievement_9_313	
Config_achievement_10_313	累计通关大西洋运输线470次
Config_achievement_2_314	
Config_achievement_9_314	
Config_achievement_10_314	累计通关大西洋运输线580次
Config_achievement_2_315	
Config_achievement_9_315	
Config_achievement_10_315	累计通关大西洋运输线700次
Config_achievement_2_316	
Config_achievement_9_316	
Config_achievement_10_316	累计通关大西洋运输线800次
Config_achievement_2_317	
Config_achievement_9_317	
Config_achievement_10_317	累计通关大西洋运输线1000次
Config_achievement_2_318	
Config_achievement_9_318	
Config_achievement_10_318	累计通关大西洋运输线1200次
Config_achievement_2_319	
Config_achievement_9_319	
Config_achievement_10_319	累计通关大西洋运输线1400次
Config_achievement_2_320	
Config_achievement_9_320	
Config_achievement_10_320	累计通关大西洋运输线1600次
Config_achievement_2_321	
Config_achievement_9_321	
Config_achievement_10_321	累计通关大西洋运输线1800次
Config_achievement_2_322	
Config_achievement_9_322	
Config_achievement_10_322	累计通关大西洋运输线2000次
Config_achievement_2_323	
Config_achievement_9_323	七武海之王
Config_achievement_10_323	七武海军团排行第一
Config_achievement_2_324	
Config_achievement_9_324	进军七武海
Config_achievement_10_324	进入七武海个人排行前60
Config_achievement_2_325	
Config_achievement_9_325	
Config_achievement_10_325	进入七武海个人排行前30
Config_achievement_2_326	
Config_achievement_9_326	
Config_achievement_10_326	进入七武海个人排行前10
Config_achievement_2_327	
Config_achievement_9_327	
Config_achievement_10_327	进入七武海个人排行前3
Config_achievement_2_328	舰队
Config_achievement_9_328	上阵舰船改造
Config_achievement_10_328	上阵3艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_329	
Config_achievement_9_329	
Config_achievement_10_329	上阵4艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_330	
Config_achievement_9_330	
Config_achievement_10_330	上阵5艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_331	
Config_achievement_9_331	
Config_achievement_10_331	上阵6艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_332	
Config_achievement_9_332	
Config_achievement_10_332	上阵7艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_333	
Config_achievement_9_333	
Config_achievement_10_333	上阵8艘蓝色品质以上且改造+1以上的舰船
Config_achievement_2_334	
Config_achievement_9_334	
Config_achievement_10_334	上阵6艘紫色品质以上且改造+1以上的舰船
Config_achievement_2_335	
Config_achievement_9_335	
Config_achievement_10_335	上阵7艘紫色品质以上且改造+1以上的舰船
Config_achievement_2_336	
Config_achievement_9_336	
Config_achievement_10_336	上阵8艘紫色品质以上且改造+1以上的舰船
Config_achievement_2_337	
Config_achievement_9_337	
Config_achievement_10_337	上阵8艘紫色品质以上且改造+2以上的舰船
Config_achievement_2_338	
Config_achievement_9_338	
Config_achievement_10_338	上阵8艘橙色品质以上且改造+3以上的舰船
Config_achievement_2_339	
Config_achievement_9_339	
Config_achievement_10_339	上阵8艘橙色品质以上且改造+4以上的舰船
Config_achievement_2_340	
Config_achievement_9_340	
Config_achievement_10_340	上阵8艘橙色品质以上且改造+5以上的舰船
Config_achievement_2_341	
Config_achievement_9_341	
Config_achievement_10_341	上阵8艘红色品质舰船
Config_achievement_2_342	
Config_achievement_9_342	
Config_achievement_10_342	上阵9艘红色品质舰船
Config_achievement_2_343	
Config_achievement_9_343	
Config_achievement_10_343	上阵10艘红色品质舰船
Config_achievement_2_344	
Config_achievement_9_344	装备配件改造
Config_achievement_10_344	装备蓝色品质以上的配件达到15个
Config_achievement_2_345	
Config_achievement_9_345	
Config_achievement_10_345	装备蓝色品质以上的配件达到20个
Config_achievement_2_346	
Config_achievement_9_346	
Config_achievement_10_346	装备蓝色品质以上的配件达到25个
Config_achievement_2_347	
Config_achievement_9_347	
Config_achievement_10_347	装备蓝色品质以上的配件达到30个
Config_achievement_2_348	
Config_achievement_9_348	
Config_achievement_10_348	装备紫色品质以上的配件达到20个
Config_achievement_2_349	
Config_achievement_9_349	
Config_achievement_10_349	装备紫色品质以上的配件达到25个
Config_achievement_2_350	
Config_achievement_9_350	
Config_achievement_10_350	装备紫色品质以上的配件达到30个
Config_achievement_2_351	
Config_achievement_9_351	
Config_achievement_10_351	装备橙色品质以上的配件达到5个
Config_achievement_2_352	
Config_achievement_9_352	
Config_achievement_10_352	装备橙色品质以上的配件达到10个
Config_achievement_2_353	
Config_achievement_9_353	
Config_achievement_10_353	装备橙色品质以上的配件达到15个
Config_achievement_2_354	
Config_achievement_9_354	
Config_achievement_10_354	装备橙色品质以上的配件达到20个
Config_achievement_2_355	
Config_achievement_9_355	
Config_achievement_10_355	装备橙色品质以上的配件达到25个
Config_achievement_2_356	
Config_achievement_9_356	
Config_achievement_10_356	装备橙色品质以上的配件达到30个
Config_achievement_2_357	
Config_achievement_9_357	
Config_achievement_10_357	装备红色品质以上的配件达到10个
Config_achievement_2_358	
Config_achievement_9_358	
Config_achievement_10_358	装备红色品质以上的配件达到20个
Config_achievement_2_359	
Config_achievement_9_359	
Config_achievement_10_359	装备红色品质以上的配件达到30个
Config_achievement_2_360	
Config_achievement_9_360	
Config_achievement_10_360	装备红色品质以上的配件达到40个
Config_achievement_2_361	
Config_achievement_9_361	上阵舰船技能等级
Config_achievement_10_361	上阵4艘蓝色以上品质且普通和主动技能均达到1级的舰船
Config_achievement_2_362	
Config_achievement_9_362	
Config_achievement_10_362	上阵6艘蓝色以上品质且普通和主动技能均达到2级的舰船
Config_achievement_2_363	
Config_achievement_9_363	
Config_achievement_10_363	上阵8艘蓝色以上品质且普通和主动技能均达到2级的舰船
Config_achievement_2_364	
Config_achievement_9_364	
Config_achievement_10_364	上阵6艘紫色以上品质且普通和主动技能均达到2级的舰船
Config_achievement_2_365	
Config_achievement_9_365	
Config_achievement_10_365	上阵8艘紫色以上品质且普通和主动技能均达到2级的舰船
Config_achievement_2_366	
Config_achievement_9_366	
Config_achievement_10_366	上阵8艘紫色以上品质且普通和主动技能均达到3级的舰船
Config_achievement_2_367	
Config_achievement_9_367	
Config_achievement_10_367	上阵8艘紫色以上品质且普通和主动技能均达到4级的舰船
Config_achievement_2_368	
Config_achievement_9_368	
Config_achievement_10_368	上阵8艘紫色以上品质且普通和主动技能均达到5级的舰船
Config_achievement_2_369	
Config_achievement_9_369	
Config_achievement_10_369	上阵8艘紫色以上品质且普通和主动技能均达到6级的舰船
Config_achievement_2_370	
Config_achievement_9_370	
Config_achievement_10_370	上阵8艘紫色以上品质且普通和主动技能均达到7级的舰船
Config_achievement_2_371	
Config_achievement_9_371	
Config_achievement_10_371	上阵8艘紫色以上品质且普通和主动技能均达到8级的舰船
Config_achievement_2_372	
Config_achievement_9_372	
Config_achievement_10_372	上阵8艘紫色以上品质且普通和主动技能均达到9级的舰船
Config_achievement_2_373	
Config_achievement_9_373	
Config_achievement_10_373	上阵8艘紫色以上品质且普通和主动技能均达到10级的舰船
Config_achievement_2_374	
Config_achievement_9_374	舰长晋升
Config_achievement_10_374	上阵5位蓝色品质以上且晋升+1以上的舰长
Config_achievement_2_375	
Config_achievement_9_375	
Config_achievement_10_375	上阵6位紫色品质以上且晋升+2以上的舰长
Config_achievement_2_376	
Config_achievement_9_376	
Config_achievement_10_376	上阵7位紫色品质以上且晋升+3以上的舰长
Config_achievement_2_377	
Config_achievement_9_377	
Config_achievement_10_377	上阵8位橙色品质以上且晋升+2以上的舰长
Config_achievement_2_378	
Config_achievement_9_378	
Config_achievement_10_378	上阵8位橙色品质以上且晋升+3以上的舰长
Config_achievement_2_379	
Config_achievement_9_379	
Config_achievement_10_379	上阵8位橙色品质以上且晋升+4以上的舰长
Config_achievement_2_380	
Config_achievement_9_380	
Config_achievement_10_380	上阵8位橙色品质以上且晋升+5以上的舰长
Config_achievement_2_381	
Config_achievement_9_381	金币大放送
Config_achievement_10_381	领取金币普通补给18次
Config_achievement_2_382	
Config_achievement_9_382	
Config_achievement_10_382	领取金币普通补给50次
Config_achievement_2_383	
Config_achievement_9_383	
Config_achievement_10_383	领取金币普通补给100次
Config_achievement_2_384	
Config_achievement_9_384	
Config_achievement_10_384	领取金币普通补给170次
Config_achievement_2_385	
Config_achievement_9_385	
Config_achievement_10_385	领取金币普通补给260次
Config_achievement_2_386	
Config_achievement_9_386	
Config_achievement_10_386	领取金币普通补给380次
Config_achievement_2_387	
Config_achievement_9_387	
Config_achievement_10_387	领取金币普通补给520次
Config_achievement_2_388	
Config_achievement_9_388	
Config_achievement_10_388	领取金币普通补给690次
Config_achievement_2_389	
Config_achievement_9_389	
Config_achievement_10_389	领取金币普通补给900次
Config_achievement_2_390	
Config_achievement_9_390	
Config_achievement_10_390	领取金币普通补给1100次
Config_achievement_2_391	
Config_achievement_9_391	
Config_achievement_10_391	领取金币普通补给1400次
Config_achievement_2_392	
Config_achievement_9_392	
Config_achievement_10_392	领取金币普通补给1700次
Config_achievement_2_393	
Config_achievement_9_393	
Config_achievement_10_393	领取金币普通补给2100次
Config_achievement_2_394	
Config_achievement_9_394	
Config_achievement_10_394	领取金币普通补给2500次
Config_achievement_2_395	
Config_achievement_9_395	
Config_achievement_10_395	领取金币普通补给3000次
Config_achievement_2_396	
Config_achievement_9_396	
Config_achievement_10_396	领取金币普通补给3500次
Config_achievement_2_397	
Config_achievement_9_397	
Config_achievement_10_397	领取金币普通补给4100次
Config_achievement_2_398	
Config_achievement_9_398	
Config_achievement_10_398	领取金币普通补给4700次
Config_achievement_2_399	
Config_achievement_9_399	
Config_achievement_10_399	领取金币普通补给5400次
Config_achievement_2_400	
Config_achievement_9_400	
Config_achievement_10_400	领取金币普通补给6100次
Config_achievement_2_401	
Config_achievement_9_401	加强补给
Config_achievement_10_401	购买金币加强补给20次
Config_achievement_2_402	
Config_achievement_9_402	
Config_achievement_10_402	购买金币加强补给50次
Config_achievement_2_403	
Config_achievement_9_403	
Config_achievement_10_403	购买金币加强补给100次
Config_achievement_2_404	
Config_achievement_9_404	
Config_achievement_10_404	购买金币加强补给200次
Config_achievement_2_405	
Config_achievement_9_405	
Config_achievement_10_405	购买金币加强补给300次
Config_achievement_2_406	
Config_achievement_9_406	
Config_achievement_10_406	购买金币加强补给400次
Config_achievement_2_407	
Config_achievement_9_407	
Config_achievement_10_407	购买金币加强补给500次
Config_achievement_2_408	
Config_achievement_9_408	
Config_achievement_10_408	购买金币加强补给700次
Config_achievement_2_409	
Config_achievement_9_409	
Config_achievement_10_409	购买金币加强补给900次
